Date,Technology (IYW),Basic Materials (IYM),Consumer Goods (IYK),Services (IYC),Healthcare (IYH),Utilities (IDU)
2005-04-22,39.082859,37.577667,39.165394,49.340508,50.112782,47.768753
2005-04-25,39.383217,38.085052,39.531208,49.833916,50.104404,48.183994
2005-04-26,38.946323,37.355717,39.249226,49.604828,49.953777,47.650105
2005-04-27,39.073750,36.832470,39.287312,49.692928,50.330364,47.900558
2005-04-28,38.573158,36.578770,39.028217,49.067368,49.870087,47.544628
2005-04-29,39.046452,37.300205,39.142517,49.137852,50.547966,48.131279
2005-05-02,39.210293,37.625256,39.386406,49.551971,50.757195,48.381748
2005-05-03,39.273994,37.799667,39.554073,49.640072,50.999897,48.111492
2005-05-04,39.756393,38.528999,39.965614,50.415417,51.351391,48.190594
2005-05-05,39.701759,38.449738,39.858921,50.380184,51.343018,47.979679
2005-05-06,39.902008,38.513161,39.790314,50.380184,51.083576,47.920341
2005-05-09,40.120453,38.560711,39.897022,50.565205,51.535480,48.322433
2005-05-10,39.601643,37.958214,39.660770,50.089428,51.267693,48.019215
2005-05-11,39.956627,37.926495,39.912258,50.133472,51.476906,48.249928
2005-05-12,39.974831,36.769047,39.576935,49.957256,51.301163,47.702831
2005-05-13,40.439011,36.174461,39.272068,49.692928,50.882725,46.984348
2005-05-16,40.884991,36.103111,39.706486,50.362553,51.527122,47.228249
2005-05-17,41.067036,36.737339,40.041832,50.697369,51.594059,47.854427
2005-05-18,41.713261,37.649021,40.537201,51.569630,51.635914,47.940128
2005-05-19,42.050026,37.522182,40.765850,51.939682,51.719604,48.104939
2005-05-20,42.177452,37.181293,40.872543,51.807533,51.635914,48.157627
2005-05-23,42.323078,37.625256,40.864910,52.133526,51.828407,47.986259
2005-05-24,42.514217,37.538036,40.796322,52.036602,51.870232,48.039001
2005-05-25,42.432293,37.006882,40.575298,51.763470,51.560593,48.085140
2005-05-26,42.832771,37.339832,40.239983,52.071846,51.778191,48.309265
2005-05-27,42.841877,37.506321,40.682007,52.168762,51.652653,48.559715
2005-05-31,42.605236,37.165440,40.560074,51.904438,51.301163,48.737701
2005-06-01,42.987495,37.831367,40.803947,52.283310,51.560593,49.212292
2005-06-02,43.215031,37.720379,40.903030,52.715054,51.644291,49.166142
2005-06-03,42.732662,37.680744,40.613411,52.274502,51.334644,49.212292
2005-06-06,42.596127,37.593525,40.598175,52.450729,51.326275,49.278202
2005-06-07,42.432293,37.775879,40.826805,52.512390,51.368126,49.350719
2005-06-08,42.450497,37.569744,40.773460,52.221630,51.016617,49.403442
2005-06-09,42.732662,37.498383,40.689636,52.406654,51.376484,49.469349
2005-06-10,42.368595,37.799667,40.735355,52.371426,51.142151,49.765987
2005-06-13,42.486900,38.092987,40.788708,52.512390,51.460186,49.990086
2005-06-14,42.213848,38.259460,40.826805,53.049843,51.803295,50.128517
2005-06-15,42.450497,38.497314,40.849678,53.032227,51.686138,49.957130
2005-06-16,42.650745,39.163231,40.941128,53.129162,51.970665,49.910988
2005-06-17,42.614338,39.099800,41.207870,53.155590,52.238476,50.266926
2005-06-20,42.527798,38.632523,41.093105,53.185551,52.313095,50.499928
2005-06-21,42.810165,38.353909,41.131367,53.159092,52.229256,50.493309
2005-06-22,42.910370,38.409641,41.031895,53.238434,51.969315,50.851799
2005-06-23,42.627987,37.557861,40.557537,52.462772,51.617165,50.977928
2005-06-24,41.981281,37.016544,40.014324,51.977978,51.315308,50.533138
2005-06-27,41.671604,36.984695,39.953098,51.872215,51.214684,50.924816
2005-06-28,42.054150,37.494164,40.465729,52.515667,51.684235,51.389519
2005-06-29,42.136127,37.541931,40.412170,52.383438,51.684235,51.236843
2005-06-30,41.689800,36.936943,40.067883,52.127846,51.231457,51.349670
2005-07-01,41.799126,36.952847,40.098480,52.171902,51.281765,51.874149
2005-07-05,41.990398,37.127991,40.350964,52.815342,51.432686,52.000275
2005-07-06,42.090591,36.992661,40.014324,52.365833,51.248226,51.157177
2005-07-07,42.154343,37.127991,39.945461,52.356983,51.248226,51.548843
2005-07-08,43.083420,37.828522,40.496334,53.141472,51.919018,52.026833
2005-07-11,43.411339,38.353909,40.825325,53.379463,51.969315,52.378666
2005-07-12,43.766567,38.377785,40.909492,53.749668,52.111877,52.571198
2005-07-13,44.021606,38.194695,41.154320,53.467606,51.742920,52.637573
2005-07-14,44.313068,38.131008,41.414444,53.670353,52.053177,52.033466
2005-07-15,44.267525,38.138973,41.422100,53.855438,52.279560,52.046741
2005-07-18,44.176445,38.091213,41.322632,53.828976,52.028019,51.947151
2005-07-19,44.905140,38.791740,41.498604,53.952396,52.086712,52.133038
2005-07-20,44.759388,39.420624,41.521553,54.172749,52.757511,52.285759
2005-07-21,44.285751,39.317127,41.337940,53.952396,52.153793,51.422703
2005-07-22,44.331291,39.587784,41.529209,54.208008,52.170559,51.927265
2005-07-25,44.121803,39.237530,41.360882,53.917137,51.801632,51.887417
2005-07-26,44.358624,38.743969,41.322632,54.313778,51.986111,51.854233
2005-07-27,44.449699,38.982800,41.414444,54.428360,52.447266,52.113129
2005-07-28,44.540787,39.524101,41.781689,54.966053,52.908424,52.464977
2005-07-29,44.331291,39.372875,41.529209,54.490070,52.707195,52.425167
2005-08-01,44.331291,39.309170,41.422100,54.604660,52.975513,51.913952
2005-08-02,44.850479,39.786808,41.613384,54.736862,53.235451,52.996067
2005-08-03,44.996201,40.049507,41.567467,54.613476,53.319279,53.215134
2005-08-04,44.677410,39.595757,41.314987,54.005283,52.816193,52.790272
2005-08-05,44.540787,39.356934,40.917137,53.679157,52.363411,51.874149
2005-08-08,44.194675,39.388779,40.702904,53.494049,52.078327,50.818592
2005-08-09,44.422367,39.579819,40.825325,53.943588,52.547874,51.256741
2005-08-10,44.039825,39.842525,40.810028,53.793747,52.648495,51.416088
2005-08-11,43.948734,40.216671,40.940094,54.084602,52.967129,51.688251
2005-08-12,43.675468,40.017658,40.771767,53.917137,52.673645,51.635139
2005-08-15,44.021606,39.961937,41.008953,54.340221,52.740723,51.834312
2005-08-16,43.566177,39.134052,40.588142,53.317776,52.380203,51.037655
2005-08-17,43.875870,39.038513,40.572845,53.643898,52.430492,50.885002
2005-08-18,43.584381,38.664360,41.024258,53.414703,52.405346,51.077496
2005-08-19,43.584381,38.751934,41.024258,53.220814,52.212479,51.489090
2005-08-22,43.757458,38.831528,41.192566,53.097408,52.028019,51.827679
2005-08-23,43.803001,38.194695,41.031895,52.965191,51.902248,52.086594
2005-08-24,43.538841,37.772774,40.695255,52.445141,51.709385,51.933884
2005-08-25,43.538841,37.860363,40.871231,52.577370,51.784851,52.312298
2005-08-26,43.374889,37.653381,40.741154,52.356983,51.533302,52.139694
2005-08-29,43.812099,37.916077,40.970688,52.515667,52.036400,52.378666
2005-08-30,43.721020,37.661343,40.664650,52.039692,52.028019,52.338844
2005-08-31,44.021606,38.107121,41.307339,52.445141,52.547874,52.876568
2005-09-01,43.812099,38.226536,41.039551,51.942726,52.665257,53.586903
2005-09-02,43.812099,38.123035,40.970688,51.784073,52.640121,53.487320
2005-09-06,44.340408,38.290215,41.498604,52.630260,53.369595,54.051624
2005-09-07,44.313068,38.584759,41.567467,53.018082,53.713375,54.018414
2005-09-08,44.495262,38.497204,41.276741,52.612617,53.621143,53.600197
2005-09-09,44.677410,39.022598,41.590397,52.973991,53.939758,54.224205
2005-09-12,44.722954,39.094246,41.621029,53.141472,53.788841,54.210953
2005-09-13,44.759388,38.537006,41.353249,52.506851,53.185123,53.746239
2005-09-14,44.294865,38.720093,41.192566,52.004421,52.883274,53.971931
2005-09-15,44.121803,38.560879,41.292027,52.066135,52.958721,54.350334
2005-09-16,44.395046,38.974831,41.360882,52.224785,53.218666,54.728756
2005-09-19,44.058037,38.751934,41.093105,51.554905,52.858131,54.715462
2005-09-20,43.894089,38.091213,40.695255,50.867378,52.581409,54.443272
2005-09-21,43.311119,37.709110,40.090824,50.100536,52.296329,53.633373
2005-09-22,43.356674,37.764828,40.274448,50.743969,52.321491,53.195225
2005-09-23,43.511513,37.927952,40.469582,50.882404,52.300476,53.464535
2005-09-26,43.465981,38.015923,40.446537,50.838333,52.199707,53.765270
2005-09-27,43.247364,37.919952,40.738461,50.847145,52.031731,53.912308
2005-09-28,43.493309,38.071911,40.715412,50.609104,51.905739,54.380157
2005-09-29,43.976070,38.295807,41.207077,51.102837,52.090523,54.968231
2005-09-30,44.303974,38.615665,41.322304,51.420250,52.224907,54.894718
2005-10-03,44.449699,38.559685,41.399132,51.402596,52.199707,55.549679
2005-10-04,43.930515,38.103878,40.991970,51.199814,52.493679,54.593990
2005-10-05,43.302017,36.928394,40.531025,50.573807,51.569778,52.929916
2005-10-06,42.810165,36.696487,40.300575,50.520905,51.133030,52.241566
2005-10-07,42.928574,37.208267,40.169987,50.679619,51.049042,52.709385
2005-10-10,42.491367,37.040348,39.770519,50.459194,50.889458,51.853931
2005-10-11,42.272762,37.056316,39.732094,50.229969,50.561901,51.853931
2005-10-12,41.981281,36.704475,39.555416,49.665680,50.469528,50.891567
2005-10-13,42.245438,36.592529,39.493938,49.656857,50.788670,49.815598
2005-10-14,42.436714,36.824429,39.762821,50.185860,51.191826,50.350246
2005-10-17,42.527798,37.144291,40.223751,50.229969,51.107838,50.891567
2005-10-18,42.445820,36.584518,39.916462,49.789120,51.141426,50.016083
2005-10-19,42.983223,36.968361,40.193039,50.776600,51.687355,50.209888
2005-10-20,42.682652,36.496571,39.901096,50.238781,50.654293,48.846535
2005-10-21,43.019653,36.968361,39.839657,50.194695,50.309933,49.494793
2005-10-24,43.502411,37.927952,40.315941,50.970600,50.839066,50.691086
2005-10-25,43.256489,37.871975,40.208397,50.573807,50.553509,50.811382
2005-10-26,43.156292,38.119862,39.885746,50.177052,49.990776,50.123013
2005-10-27,42.527798,37.560120,39.432495,49.163105,49.696800,49.688614
2005-10-28,42.864822,38.271816,40.162292,49.974266,50.351913,50.664333
2005-10-31,43.229160,38.263813,40.385078,50.697254,50.713081,51.025238
2005-11-01,43.420441,38.415756,40.193039,50.838333,50.595490,50.116322
2005-11-02,43.894089,39.015480,40.577137,51.667103,50.755085,50.430416
2005-11-03,44.458805,38.831562,40.569447,51.834633,51.074234,50.443798
2005-11-04,44.622768,38.839577,40.523365,51.949245,51.351414,50.410385
2005-11-07,44.850479,38.895561,40.607868,52.257858,51.393394,50.236629
2005-11-08,44.732059,38.775600,40.369724,51.869904,51.301014,50.183167
2005-11-09,44.832272,38.663651,40.323620,51.984535,51.376595,50.557407
2005-11-10,45.087296,39.007507,40.661648,52.742779,52.031731,50.356926
2005-11-11,45.141953,39.551270,40.784538,52.857410,52.115723,49.949249
2005-11-14,45.287693,39.359356,40.630913,52.927929,51.670570,49.648518
2005-11-15,45.114639,39.295372,40.431164,52.275490,52.056911,49.655224
2005-11-16,45.315022,39.215424,40.408119,52.222572,51.914143,49.929214
2005-11-17,45.907066,39.855148,40.630913,52.945564,52.208099,50.724491
2005-11-18,46.025475,39.967110,40.723106,53.148350,52.359276,50.797997
2005-11-21,46.034588,40.366917,40.930496,53.404045,52.510456,50.851475
2005-11-22,46.362507,40.446896,41.091843,53.730278,52.384487,50.971767
2005-11-23,46.599319,40.454887,41.184032,54.012413,52.376076,51.419533
2005-11-25,46.817928,40.654808,41.322304,54.038868,52.443275,51.660130
2005-11-28,46.571999,40.390926,41.068798,53.492210,51.737759,51.392807
2005-11-29,46.371616,40.894699,41.207077,53.298252,51.754562,51.573235
2005-11-30,46.453594,40.598850,40.976608,52.945564,51.603382,50.998501
2005-12-01,47.173161,41.342522,41.291569,53.465782,52.023327,51.432892
2005-12-02,47.218700,41.182590,41.276203,53.642105,52.216499,51.332668
2005-12-05,46.881687,41.342522,41.107193,53.351135,52.241688,51.392807
2005-12-06,47.000099,41.638386,41.076473,53.448124,52.199707,51.312607
2005-12-07,46.872559,41.542435,40.822956,53.580399,51.989719,50.998501
2005-12-08,46.562878,41.526436,40.799919,53.280621,52.157700,51.493046
2005-12-09,46.854362,41.302536,40.884426,53.448124,52.208099,51.934135
2005-12-12,46.954540,41.422478,40.922829,53.598026,52.140911,51.673508
2005-12-13,46.845234,41.702351,41.329987,53.765533,52.762451,52.214817
2005-12-14,46.817928,41.414474,41.637276,53.959511,52.779228,52.796246
2005-12-15,46.663090,41.294533,41.683357,53.765533,52.905209,52.856392
2005-12-16,46.708622,40.990658,41.691051,53.695004,52.947208,52.896484
2005-12-19,45.879745,40.766762,41.522030,53.139538,53.308369,52.181404
2005-12-20,45.897961,40.702789,41.314629,53.042557,53.182392,52.341789
2005-12-21,45.989052,41.390491,41.475945,53.139538,53.501545,51.820503
2005-12-22,46.289627,41.766380,41.554653,53.166039,53.938263,51.990215
2005-12-23,46.398937,41.919312,41.577801,53.298458,53.955101,52.145073
2005-12-27,45.897961,41.573196,41.354019,52.848190,53.517525,51.868984
2005-12-28,45.934387,41.903233,41.392609,52.936470,53.500702,51.754536
2005-12-29,45.560936,41.838821,41.300003,52.865868,53.307175,51.592918
2005-12-30,45.287693,41.484661,41.099365,52.627472,53.046307,51.485176
2006-01-03,46.262306,42.442497,41.400318,52.883507,53.517525,52.448086
2006-01-04,46.872559,42.756416,41.670414,53.060085,54.148628,52.522152
2006-01-05,47.355335,42.603477,41.608673,52.857025,54.056068,52.185486
2006-01-06,48.147785,43.231300,41.793869,53.280804,54.359009,52.650112
2006-01-09,48.302616,43.191059,42.133404,53.686897,54.796570,52.515415
2006-01-10,48.475674,43.078362,42.117977,53.589794,54.544109,52.542351
2006-01-11,48.940216,42.700062,42.187428,53.837002,54.409500,52.434620
2006-01-12,48.621418,42.313705,41.871044,53.589794,54.325336,52.414417
2006-01-13,48.548557,42.378105,41.917347,53.510342,54.190712,52.818443
2006-01-17,48.147785,42.394215,41.593243,53.280804,54.165474,53.289795
2006-01-18,47.464634,41.862972,41.593243,53.280804,54.173870,53.384056
2006-01-19,47.901829,42.370064,41.616394,53.616283,54.459976,53.794819
2006-01-20,46.408031,41.750286,41.045353,52.804054,53.475471,53.424477
2006-01-23,46.499115,42.201019,41.068497,52.636311,53.349243,53.478317
2006-01-24,46.653980,42.861053,41.323162,53.130703,53.223019,53.868862
2006-01-25,46.571999,42.957638,41.261429,52.874683,53.130455,53.141663
2006-01-26,46.827030,43.496922,41.462063,53.263138,53.441795,52.818443
2006-01-27,47.346210,43.923508,41.871044,53.563309,54.064487,53.027184
2006-01-30,47.519287,44.092545,41.577801,53.386734,53.744728,52.724171
2006-01-31,47.173161,44.277672,41.415752,53.289627,53.744728,52.804981
2006-02-01,47.446415,44.430614,41.516075,53.563309,54.190712,52.831902
2006-02-02,46.590214,43.746437,41.307728,53.483852,53.727901,52.273003
2006-02-03,46.134785,43.440571,41.076218,53.130703,53.475471,51.943066
2006-02-06,46.107456,44.092545,40.968185,53.113068,53.130455,52.232609
2006-02-07,45.934387,42.877144,40.667225,52.874683,52.886421,51.902672
2006-02-08,46.735950,42.804707,40.929607,53.333759,53.559612,51.835331
2006-02-09,46.508240,42.812740,40.975899,53.166039,53.576431,51.970005
2006-02-10,46.590214,42.772499,40.975899,53.413242,53.382896,51.922859
2006-02-13,46.216755,42.192974,40.821564,53.254314,53.391312,51.943066
2006-02-14,46.681305,43.183002,41.215122,53.889980,53.854126,51.767994
2006-02-15,46.845234,43.078362,41.400318,54.260784,54.224380,51.895924
2006-02-16,47.437298,43.593513,41.639526,54.331406,54.636684,52.279747
2006-02-17,46.927231,43.674015,41.654972,53.934113,54.502052,52.865578
2006-02-21,46.326061,43.818882,41.585510,53.713390,54.283287,52.986786
2006-02-22,46.781490,43.891331,42.087109,53.995922,54.729252,53.303253
2006-02-23,46.499115,43.738396,41.963654,53.872314,54.476803,53.033916
2006-02-24,46.599319,43.851082,41.948196,53.766361,54.611446,53.229198
2006-02-27,46.945442,43.424480,42.071674,54.198978,55.006927,53.666862
2006-02-28,46.581116,43.022030,41.570087,53.854652,54.325336,53.276321
2006-03-01,47.555714,43.585461,41.662685,54.207806,54.443153,53.242657
2006-03-02,47.637691,43.851082,41.570087,53.978264,54.375843,53.182049
2006-03-03,47.391777,44.084503,41.500645,53.898815,54.098156,53.000240
2006-03-06,46.981884,43.392288,41.400318,53.642773,53.854126,52.003666
2006-03-07,46.626652,42.836903,41.423470,53.475029,53.837296,51.781445
2006-03-08,46.626652,42.506897,41.755295,53.563309,54.232784,51.855526
2006-03-09,46.071026,42.402256,41.871044,53.263138,53.854126,51.626591
2006-03-10,46.234978,43.142769,42.202858,53.669254,54.030834,51.929596
2006-03-13,46.335175,43.183002,42.295456,53.722244,54.123386,52.165276
2006-03-14,46.981884,43.947662,42.334045,54.287262,54.409500,52.629894
2006-03-15,47.318890,44.414524,42.303188,54.463833,54.603035,52.852093
2006-03-16,46.872559,44.446716,42.295456,54.596264,54.611446,53.195518
2006-03-17,47.036541,44.503040,42.326336,54.755177,54.939617,52.946384
2006-03-20,47.318890,44.245480,42.334045,54.755177,55.023773,52.394222
2006-03-21,46.927231,43.754482,42.148834,54.516811,54.476803,51.943066
2006-03-22,46.909016,44.100590,42.426651,54.737518,54.948029,52.279747
2006-03-23,46.899899,44.317917,42.226017,54.658070,54.729252,52.138344
2006-03-24,47.326332,44.447159,42.353111,54.591812,54.650013,52.139702
2006-03-27,47.399353,44.802544,42.182613,54.574150,54.321259,51.739704
2006-03-28,46.906296,44.503693,41.903625,54.273808,53.891327,51.529564
2006-03-29,47.828533,45.182140,42.136116,54.786156,53.984058,52.017666
2006-03-30,47.919834,45.432533,41.957867,54.680149,54.000908,51.522778
2006-03-31,47.718967,45.230621,41.717625,54.635994,53.739601,51.271946
2006-04-03,47.901577,45.529446,41.802868,54.450474,53.495132,51.414303
2006-04-04,48.056812,45.674847,41.833874,54.609474,53.579433,51.895626
2006-04-05,48.613804,46.183674,41.957867,54.847992,53.402416,52.302410
2006-04-06,48.741638,46.450218,41.779613,55.024651,53.065228,51.678703
2006-04-07,48.175503,45.804066,41.547127,54.671322,52.399277,50.905869
2006-04-10,48.011150,45.739464,41.516132,54.538815,52.171673,50.960094
2006-04-11,47.636780,45.456768,41.159630,54.097122,51.665894,50.424530
2006-04-12,47.563740,45.715225,41.159630,54.194294,52.028355,50.553337
2006-04-13,47.810268,45.812153,41.035645,54.273808,51.944057,50.261837
2006-04-17,47.344589,46.191753,40.880638,53.973450,51.674332,50.255054
2006-04-18,48.321606,47.508293,41.291367,54.582981,52.104240,51.217724
2006-04-19,48.385525,48.154449,41.430874,54.503471,51.960918,51.360085
2006-04-20,48.485966,47.637527,41.647884,54.432796,52.441414,51.800724
2006-04-21,47.992893,48.243290,41.632378,53.999950,52.314976,51.936325
2006-04-24,47.892441,48.283669,41.655624,53.982300,52.095795,52.295616
2006-04-25,47.846790,47.992901,41.640106,53.929302,51.708035,51.597355
2006-04-26,47.983757,47.912132,42.066364,54.088291,51.716469,51.190620
2006-04-27,48.385525,47.080227,42.089611,54.512310,51.539429,51.848190
2006-04-28,47.426754,47.492142,42.074120,54.423965,52.104240,52.010887
2006-05-01,47.034126,48.057510,41.988884,54.397469,51.699600,51.671913
2006-05-02,47.207607,48.429066,42.198128,54.397469,51.522575,52.336288
2006-05-03,47.116306,48.509830,42.004375,54.423965,51.008366,52.166813
2006-05-04,47.527214,48.937897,41.903625,54.671322,51.202251,52.261719
2006-05-05,47.855919,49.269070,42.198128,55.351509,51.826061,53.326073
2006-05-08,47.846790,49.511360,42.368610,55.466351,51.834465,52.939651
2006-05-09,47.664169,49.931355,42.523602,55.590015,51.404575,52.560020
2006-05-10,46.951962,49.907139,42.368610,55.616524,51.421417,52.898975
2006-05-11,45.801426,49.285210,41.888123,54.980492,51.117943,52.417645
2006-05-12,45.463585,48.122131,41.508373,54.344467,50.940933,51.841404
2006-05-15,45.363140,47.257904,41.818367,54.574150,51.632168,52.099014
2006-05-16,44.943127,47.136745,41.810619,54.238457,51.783897,51.800724
2006-05-17,44.459183,45.876766,41.361115,53.637794,51.126381,50.939785
2006-05-18,44.221760,45.327538,41.074383,53.664268,50.814457,51.075352
2006-05-19,44.413513,45.311367,41.120884,53.946964,50.806057,51.461765
2006-05-22,44.048275,44.374462,41.113121,53.584785,50.527870,51.766834
2006-05-23,43.463875,44.592548,41.182880,53.204918,50.190678,51.021107
2006-05-24,44.066544,44.229080,41.554871,53.134266,50.460438,51.244843
2006-05-25,44.504822,45.279060,41.779613,53.770275,50.924068,51.821068
2006-05-26,44.605255,45.933304,41.950108,54.061802,51.269672,52.302410
2006-05-30,43.646507,44.939835,41.268124,53.222607,50.511002,51.821068
2006-05-31,43.819984,45.497139,41.547127,53.628960,50.966217,52.688816
2006-06-01,44.623516,46.102921,41.841618,54.406307,51.708035,53.312515
2006-06-02,44.486561,46.466366,41.632378,54.273808,51.826061,53.881969
2006-06-05,43.591713,44.988308,41.027878,53.549450,51.033653,53.319302
2006-06-06,43.500401,44.552158,40.911633,53.372768,51.042068,53.265053
2006-06-07,42.842960,43.405235,40.903881,53.310932,51.337128,53.021004
2006-06-08,42.669476,43.211380,40.942638,53.363926,51.337128,53.237938
2006-06-09,42.432072,42.896393,40.989132,53.098927,51.067371,53.644699
2006-06-12,41.628536,41.878700,40.725628,52.365746,50.460438,53.617588
2006-06-13,41.491585,41.103321,40.353638,52.047710,50.258110,52.885426
2006-06-14,41.966389,41.684864,40.438896,52.286224,50.300247,52.614250
2006-06-15,43.135162,43.276005,40.849632,53.443439,51.008366,53.393871
2006-06-16,42.879486,43.025612,40.965885,53.204918,50.907200,53.400642
2006-06-19,42.769920,42.064480,40.748886,52.878098,50.468853,52.709152
2006-06-20,42.632950,42.064480,40.795391,52.851597,50.249680,52.756599
2006-06-21,43.473019,43.170998,41.120884,53.372768,50.620594,52.797268
2006-06-22,42.947487,43.076832,41.071812,52.985474,50.383957,52.611538
2006-06-23,42.828655,43.507095,41.001694,52.861656,50.536076,52.700310
2006-06-26,42.929192,43.750668,41.212002,53.091568,50.307911,52.993965
2006-06-27,42.225441,43.166122,40.884869,52.481415,49.733253,52.809582
2006-06-28,42.353394,43.279800,40.877079,52.552158,49.826210,53.110054
2006-06-29,43.651234,45.041500,41.655991,53.639824,50.705112,53.772472
2006-06-30,43.377033,45.390610,41.640423,53.630978,51.085384,53.984203
2006-07-03,43.888866,45.942665,41.796196,53.692883,51.296665,54.393967
2006-07-05,43.102848,45.447433,41.515793,53.197693,51.051586,54.175411
2006-07-06,43.157692,45.528625,41.975342,53.153465,51.279758,53.909073
2006-07-07,42.527054,44.984680,41.850716,52.667126,51.313564,54.250534
2006-07-10,41.951263,45.106464,42.053230,52.843971,51.448776,54.605648
2006-07-11,42.234573,45.122692,42.240173,52.852825,51.634686,54.988052
2006-07-12,41.302345,44.692406,41.874088,52.101200,51.271309,54.653446
2006-07-13,40.662556,43.377213,41.523586,51.287663,50.865658,54.482727
2006-07-14,40.516315,43.336620,41.196438,50.589085,50.367058,54.387115
2006-07-17,40.534584,42.638443,41.227596,50.933960,50.578342,54.496372
2006-07-18,40.708244,42.760208,41.360001,50.615616,50.552990,54.632954
2006-07-19,41.247505,44.083523,41.858517,51.623692,51.778358,55.438789
2006-07-20,40.717384,42.687141,41.648205,51.146194,51.736099,55.664150
2006-07-21,40.132454,41.745392,41.632629,50.606785,51.752995,55.746105
2006-07-24,40.854488,42.484169,42.045460,51.482204,52.733311,56.237820
2006-07-25,41.192650,43.247322,42.333641,51.933174,53.282604,56.599728
2006-07-26,41.201801,43.133656,42.349224,51.234612,53.578388,56.784142
2006-07-27,40.991581,42.167545,42.099972,50.819000,53.206558,56.429008
2006-07-28,41.905537,42.873863,42.543941,51.411461,53.493889,56.756817
2006-07-31,41.805027,43.352844,42.294697,51.411461,53.375557,56.538277
2006-08-01,41.156101,42.979408,42.053230,50.863205,53.265724,57.077793
2006-08-02,41.521679,43.661373,42.411533,51.429161,53.671352,57.050461
2006-08-03,41.805027,43.766907,42.684151,51.685593,53.215019,56.825100
2006-08-04,41.576523,43.482754,42.684151,51.685593,53.172752,56.907074
2006-08-07,41.512539,43.628891,42.481632,51.437984,52.986820,56.196846
2006-08-08,41.384575,43.158020,42.614048,51.181553,52.978397,56.627079
2006-08-09,41.677063,43.206734,42.341438,50.482967,53.012188,56.722675
2006-08-10,41.868988,43.198627,42.652981,51.208088,52.978397,56.695354
2006-08-11,41.576523,42.711498,42.536163,51.057751,52.716412,56.586086
2006-08-14,42.006096,42.532883,42.567326,51.340721,52.800915,56.797791
2006-08-15,43.194256,43.263550,42.964554,51.968544,53.409378,57.200718
2006-08-16,44.053391,44.197189,43.182659,52.534485,53.831917,56.811432
2006-08-17,44.236176,44.018581,43.128128,52.958942,54.009396,56.592907
2006-08-18,44.428112,44.107876,43.416321,52.773232,53.958683,57.207535
2006-08-21,44.062515,44.132244,43.276115,52.419525,53.831917,57.296322
2006-08-22,44.071667,44.197189,43.400742,52.233841,53.984028,57.637779
2006-08-23,43.834023,43.969868,43.190434,51.862434,53.865719,57.036808
2006-08-24,44.044250,43.604530,43.377377,51.561790,54.288269,57.214367
2006-08-25,44.126511,43.791256,43.322857,51.517570,54.246006,57.268990
2006-08-28,44.592617,43.677597,43.579899,52.092354,54.710815,57.712891
2006-08-29,44.903381,43.880550,43.805779,52.384159,54.955864,57.801682
2006-08-30,45.314667,43.864334,43.945972,52.596382,54.947422,57.480686
2006-08-31,45.141006,44.115997,43.953773,52.667126,54.846012,58.115837
2006-09-01,45.214127,44.578751,44.140697,53.126926,55.082649,58.088486
2006-09-05,45.543163,44.895378,43.969337,53.286125,54.913620,57.576313
2006-09-06,44.601761,44.213413,43.720104,52.879337,54.550236,57.241695
2006-09-07,44.345840,43.645115,43.587681,52.799767,54.127686,57.187054
2006-09-08,44.656609,43.588299,43.797997,53.294960,54.609406,57.241695
2006-09-11,45.168423,42.175682,43.938187,53.719421,54.879822,57.070953
2006-09-12,46.000141,42.614067,44.366581,54.789368,55.522076,56.702175
2006-09-13,46.182930,43.174252,44.210812,54.851276,55.454472,56.893394
2006-09-14,46.310890,42.833263,44.327641,54.877800,55.386868,56.531471
2006-09-15,46.384014,42.946934,44.358803,55.001598,55.386868,56.688503
2006-09-18,46.511967,43.498985,44.187435,54.736317,55.353085,56.490459
2006-09-19,46.164654,43.052471,44.241970,54.842438,55.420700,56.599728
2006-09-20,46.996361,43.141773,44.436687,55.390675,55.733353,56.476826
2006-09-21,46.384014,42.898216,44.218594,54.815914,55.420700,56.292427
2006-09-22,46.054985,42.670895,44.210812,54.647888,54.955864,56.258289
2006-09-25,46.877552,42.833263,44.234177,55.293404,55.116440,56.948021
2006-09-26,47.114372,43.811668,44.468880,55.690754,55.355347,56.940464
2006-09-27,46.958927,43.746387,44.586239,55.566856,55.524792,57.662617
2006-09-28,47.187489,43.787189,44.500183,55.602261,55.448544,57.456299
2006-09-29,46.949776,43.526070,44.343708,55.363327,55.507832,57.002338
2006-10-02,46.702923,43.526070,44.241997,55.204014,55.177448,57.270603
2006-10-03,46.757774,42.865089,44.054245,55.858894,55.355347,57.531948
2006-10-04,47.553207,43.052780,44.672302,56.628819,55.804382,57.758907
2006-10-05,47.653809,43.803516,44.820950,56.690758,55.939911,57.607601
2006-10-06,47.580650,44.072796,44.594059,56.354473,55.795898,57.284355
2006-10-09,47.717796,44.407360,44.789639,56.646519,55.677292,57.236221
2006-10-10,47.800087,44.758244,44.656643,56.770420,55.575630,57.586979
2006-10-11,47.772667,44.317604,44.594059,56.770420,55.490898,57.772663
2006-10-12,48.513264,45.043854,44.750530,57.558044,55.889088,57.965248
2006-10-13,48.961266,45.476337,44.680111,57.389893,55.651871,57.972099
2006-10-16,49.125839,45.908821,44.836586,57.460682,55.694221,58.295368
2006-10-17,48.604694,45.541615,44.648827,57.195194,55.863659,58.598003
